,0
0,0.008309140801429676
1,0.007537916302680896
2,0.004264190793037342
3,0.004367545247077869
4,0.0038937181234359013
5,0.0022653788328170048
6,0.0002695769071579708
7,0.0019002109766007198
8,0.002420082688331677
9,0.0039220303297043575
10,0.005417987704277111
11,0.00389148294925697
12,0.003923192620277478
13,0.0031148642301560177
14,0.0033191591501235233
15,0.008656203746795581
16,0.010534554719924854
17,0.014898508787155079
18,0.018396526575088428
19,0.015424370765685962
20,0.012814387679099964
21,0.006482616066932605
22,0.0019965320825576054
23,0.0009133070707320438
24,0.0021926909685135616
25,0.00708618760108955
26,0.01430916786193855
27,0.016877889633178784
28,0.01431989669799812
29,0.011636227369308545
30,0.005367502570152356
31,0.0006107389926911129
32,0.0012776553630828129
33,0.001610115170478748
34,0.0007330477237700687
35,0.0008706301450728642
36,0.011317938566207813
37,0.012571290135383533
38,0.012579545378684925
39,0.012684345245361255
40,0.012551337480544971
41,0.013669624924659656
42,0.013811796903610157
43,0.015373364090919422
44,0.01490683853626244
45,0.016818389296531604
46,0.01646359264850609
47,0.013799235224723743
48,0.011456504464149402
49,0.009925380349159168
50,0.008489236235618518
51,0.010908931493759082
52,0.01290747523307793
53,0.012892469763755725
54,0.014474347233772205
55,0.015335127711296009
56,0.006844028830528186
57,0.005706802010536121
58,0.005849525332450794
59,0.005155831575393604
60,0.005709126591682361
61,0.0062599778175353275
62,0.007510289549827503
63,0.0072091519832610355
64,0.006980836391448902
65,0.006790280342101978
66,0.006811320781707691
67,0.006725996732711719
68,0.007175236940383838
69,0.007299080491065906
70,0.008925154805183338
71,0.010326087474822925
72,0.01134739816188805
73,0.010785117745399402
74,0.008499145507812427
75,0.008501201868057178
76,0.009436205029487537
77,0.004739940166473316
78,0.005414992570877148
79,0.006517514586448742
80,0.006791323423385547
81,0.0069491714239119755
82,0.0066926181316375
83,0.0034015923738478886
84,0.0022783279418944584
85,0.003205150365829395
86,0.004601791501045154
87,0.004640847444534229
88,0.005522385239601062
89,0.005569994449615406
90,0.004490420222282337
91,0.00477926433086388
92,0.004692882299423145
93,0.005359411239623951
94,0.006106436252593921
95,0.006494179368019031
96,0.007989272475242542
97,0.00893166661262505
98,0.008500963449478077
99,0.009064182639121936
100,0.009153977036476062
101,0.010263979434966968
102,0.010180443525314258
103,0.004976600408554004
104,0.006828188896179126
105,0.004584759473800586
106,0.004598259925842212
107,0.006556376814842151
108,0.005290031433105396
109,0.004080608487129139
110,0.0029777735471724735
111,0.0030387043952941166
112,0.004796683788299488
113,0.006261929869651722
114,0.007570445537567066
115,0.009285807609558033
116,0.010034799575805591
117,0.012648358941078113
118,0.01271526515483849
119,0.010849758982658313
120,0.009960100054740833
121,0.009232521057128833
122,0.0065880417823790775
123,0.005751624703407215
124,0.0076312124729155766
125,0.010407403111457752
126,0.014283508062362598
127,0.015613600611686634
128,0.016356363892555164
129,0.018556848168373035
130,0.02051921188831322
131,0.019987329840660022
132,0.019518420100212024
133,0.019149497151374744
134,0.018730029463767933
135,0.017082005739211963
136,0.01513022184371941
137,0.01442448794841759
138,0.013531893491744922
139,0.008868247270584034
140,0.006605491042137073
141,0.005247071385383533
142,0.004518747329711841
143,0.0045065879821776615
144,0.008196368813514637
145,0.007162123918533252
146,0.006854012608528064
147,0.0068475455045699345
148,0.006606489419937061
149,0.00708171725273125
150,0.007468312978744434
151,0.008630543947219776
152,0.010308489203452991
153,0.012482151389121936
154,0.013288646936416553
155,0.015998601913452076
156,0.017388775944709705
157,0.018174692988395618
158,0.015815958380699085
159,0.011182084679603504
160,0.015714690089225696
161,0.015966296195983814
162,0.01835653185844414
163,0.018193274736404346
164,0.008057564496993946
165,0.0018586516380310787
166,0.012492194771766735
167,0.02464111149311073
168,0.0352690368890763
169,0.04148097336292274
170,0.0470713526010514
171,0.049458786845207284
172,0.002389147877693249
173,0.003811642527580334
174,0.004582509398460461
175,0.007371738553047253
176,0.01287166774272926
177,0.02140803635120399
178,0.031882837414741586
179,0.040056005120277474
180,0.0059722810983658565
181,0.009105294942855908
182,0.010678127408027722
183,0.013190925121307446
184,0.02269522845745094
185,0.0307856351137162
186,0.038466230034828255
187,0.04849909245967872
188,0.00905948877334602
189,0.009634345769882275
190,0.00878417491912849
191,0.00976987183094032
192,0.008254960179328991
193,0.0069555193185807
194,0.005079716444015576
195,0.0032757818698883785
196,0.0006531924009323849
197,0.0010623931884766354
198,0.0009983479976654781
199,0.00493890047073357
200,0.0037046223878859745
201,0.004023909568786548
202,0.006075039505958484
203,0.009326249361038135
204,0.017917498946189808
205,0.017807334661483692
206,0.015469744801521228
207,0.00792877376079552
208,0.09248280525207526
209,0.09929552674293525
210,0.11198109388351447
211,0.11915665864944465
212,0.12223118543624885
213,0.12899908423423773
214,0.13455548882484442
215,0.13390246033668524
216,0.1341207921504975
217,0.13692855834960943
218,0.13910543918609625
219,0.14391440153121954
220,0.14792138338088995
221,0.14946055412292486
222,0.15340965986251837
223,0.15658551454544073
224,0.16047793626785284
225,0.16148057579994207
226,0.1623817682266236
227,0.16202300786972051
228,0.16137740015983587
229,0.15620499849319464
230,0.15251484513282781
231,0.1491145789623261
232,0.14959093928337103
233,0.15051069855690008
234,0.15183901786804205
235,0.15320608019828802
236,0.14955288171768194
237,0.14517641067504888
238,0.1377637684345246
239,0.1334820985794068
240,0.14101034402847296
241,0.13747727870941168
242,0.13650980591773992
243,0.1368644237518311
244,0.13365894556045538
245,0.1255213618278504
246,0.12215939164161689
247,0.11871081590652473
248,0.11732360720634467
249,0.1195564270019532
250,0.11975005269050605
251,0.11535289883613593
252,0.11531764268875129
253,0.11853584647178657
254,0.11802953481674201
255,0.11667078733444221
256,0.11644113063812263
257,0.11477828025817878
258,0.11136636137962348
259,0.109361618757248
260,0.11201071739196784
261,0.110346406698227
262,0.11005294322967536
263,0.11280667781829841
264,0.12186518311500556
265,0.12498304247856147
266,0.12591028213500982
267,0.1254469752311707
268,0.12519565224647528
269,0.12546262145042425
270,0.12576639652252203
271,0.12587478756904608
272,0.12918087840080267
273,0.12778422236442571
274,0.12477251887321479
275,0.12275913357734687
276,0.12552398443222051
277,0.1296993792057038
278,0.13113105297088629
279,0.13049224019050604
280,0.13071113824844366
281,0.12545654177665716
282,0.11740207672119148
283,0.11581844091415412
284,0.11871489882469184
285,0.12433427572250373
286,0.12574771046638494
287,0.12476187944412238
288,0.1283936202526093
289,0.12687876820564276
290,0.12434342503547675
291,0.12162309885025031
292,0.12140744924545295
293,0.12037947773933418
294,0.12019681930541999
295,0.12140461802482612
296,0.1207347214221955
297,0.12007877230644233
298,0.12091502547264106
299,0.12080487608909614
300,0.12124851346015937
301,0.12218484282493598
302,0.12376457452774055
303,0.12596347928047186
304,0.13284769654273992
305,0.13838142156600958
306,0.14264428615570074
