,0
0,0.20215187780420674
1,0.20492587353290517
2,0.2533514517522807
3,0.16660355393727755
4,0.000531585843812152
5,0.028526923288030488
6,0.1698407180371278
7,0.29678803570852674
8,0.8398082795850526
9,0.06466825222937107
10,0.016596771674005806
11,0.031713583257409785
12,2.4008505139780274
13,0.22532482242476634
14,0.09211402684535712
15,8.038189457517753e-05
16,0.13963372183368955
17,0.24209568272909512
18,1.1576857815297346
19,0.1219871251141329
20,0.00014619019037257652
21,0.01591275687914734
22,0.15167284181685825
23,0.45636260363135533
24,0.3135859237855409
25,0.04915145515285411
26,0.01294500486200158
27,0.015440216687142164
28,1.3626530011245888
29,0.3640684284006578
30,0.07088812820639505
31,0.0001872827560697197
32,0.1327510324688796
33,0.2060004485122948
34,0.24006959188680518
35,0.11028225627882271
36,0.0004109499223837984
37,0.006941616879249092
38,0.1623729378533533
39,0.2589056373475684
40,0.11690563022262301
41,0.023733665229659993
42,0.04650948553565904
43,0.07060503444010807
44,1.2841541819420057
45,0.13915786461392374
46,0.10691149010447251
47,0.00018977433067838813
48,0.15623014847109112
49,0.17725537195675173
50,0.21226892970483752
51,0.1105787995700023
52,0.001595969421234693
53,0.006832309588579265
54,0.11659841127135451
55,0.2090319601721382
56,0.9688255321332618
57,0.0418823391197219
58,0.0686332730990938
59,0.12029669728249136
60,0.18990376878399937
61,0.023567957455782194
62,0.4498373283194781
63,0.0006848066950492676
64,0.9550255766935114
65,0.12582223178070975
66,0.025256606183895823
67,0.15035071919790108
68,0.0017598689722596774
69,0.19797383100213678
70,0.4501104281676735
71,0.28051167376259983
72,1.1255477558825764
73,2.1088178772767745
74,1.1313201596727063
75,0.1783885515875771
76,0.2608473595646121
77,0.3990992223839983
78,0.2178996961065884
79,0.06526749396120163
80,0.5265879869754364
81,0.30846547976287353
82,0.4509616007101477
83,0.48512876482829803
84,1.2089359395088197
85,0.3724165118074771
86,0.29012763369144867
87,0.26370685780579944
88,4.195436625198574
89,0.2691212736193193
90,0.17344600792307488
91,0.2753277369635965
92,3.027132861117003
93,0.6196129960341786
94,0.6501231220497268
95,0.6236931240638542
96,0.3599336291340593
97,0.4197760832295894
98,0.5808939265438016
99,0.6833482754808595
100,1.13611763346118
101,0.21997419331463625
102,0.33102336885321976
103,0.4882187062384081
104,6.473815932180046
105,0.6269717688952934
106,2.652839152628148
107,0.020731292361184393
108,3.62138624452012
109,1.2955256906835337
110,0.33326691242728423
111,0.22578247991493638
112,0.7211572542300412
113,0.3807351945655177
114,0.87868911656634
115,0.555612404253507
116,5.380692823705561
117,0.7379977376515715
118,0.28432510365340585
119,0.29335670781008505
120,3.1352837352771177
121,0.2442819305051571
122,0.12477972221655997
123,0.15076170869878708
124,0.9813494509815974
125,0.2751696747594406
126,0.3875873784047163
127,0.4626513026094855
128,0.015386607821084487
129,0.40358997946962905
130,0.3424545065388505
131,0.0380123320320193
132,3.3997798638400267
133,0.29456556182351584
134,0.5832484001276763
135,0.9997715075725842
136,0.41071524957767136
137,1.3486097899958551
138,1.3287574944561904
139,0.03200361510905257
140,5.860035284447827
141,0.5370277695330475
142,0.9833276188088953
143,1.6803458255101638
144,0.5565106282078718
145,1.1773208678924627
146,1.1713791276147738
147,0.10494124910211543
148,15.977874339965611
149,0.9831801025616681
150,3.4230278387746234
151,1.3629365628602215
152,1.9421422003859377
153,2.426722257949963
154,1.3601523026475661
155,0.13212709597519792
156,4.86109704243806
157,0.8700837536739705
158,1.5498750375324846
159,1.6031609701356127
160,0.42258868882314127
161,2.1988017550699746
162,1.189491646108933
163,0.35219182495474494
164,6.546407257750297
165,0.8354881183372629
166,0.9338249898172921
167,1.4965996437034415
168,0.25611685459241956
169,1.2540903194631492
170,1.3898898051087762
171,0.1005030810944614
172,2.8817685020398165
173,0.849380486518021
174,0.9863678504170813
175,1.506154228882084
