,0
0,0.025186270475387483
1,0.02492508292198172
2,0.024796038866043
3,0.026505500078201204
4,0.026196300983428865
5,0.024969682097434907
6,0.024397984147071748
7,0.024150043725967317
8,0.02403445541858664
9,0.024435028433799653
10,0.024739548563957124
11,0.02492380142211905
12,0.005830228328704744
13,0.005458831787109285
14,0.005890637636184602
15,0.006111010909080415
16,0.006759151816368013
17,0.005401089787483125
18,0.005807623267173677
19,0.0066870898008345656
20,0.007216185331344514
21,0.007559999823570161
22,0.007651656866073518
23,0.0072100013494490675
24,0.007439166307449251
25,0.007838308811187654
26,0.008064836263656526
27,0.00763683021068564
28,0.006564527750015169
29,0.005731925368308931
30,0.0051100552082060866
31,0.00431118905544272
32,0.003868356347083955
33,0.003567591309547334
34,0.0032455623149870924
35,0.003094792366027742
36,0.0031069517135619215
37,0.003108963370323091
38,0.003112003207206636
39,0.0036816149950026564
40,0.0046313703060149244
41,0.007745563983917146
42,0.010545417666435151
43,0.009429320693015962
44,0.01092056930065146
45,0.012738078832626253
46,0.013880148530006318
47,0.015055552124977022
48,0.1053953468799591
49,0.10583969950675964
50,0.10541856288909912
51,0.10267037153244019
52,0.10199248790740967
53,0.10203555226325989
54,0.10203087329864502
55,0.10208222270011902
56,0.10198003053665161
57,0.10264107584953308
58,0.10324719548225403
59,0.1033799946308136
60,0.13391894102096558
61,0.13447248935699463
62,0.13472604751586914
63,0.1349397897720337
64,0.1348729431629181
65,0.13398274779319763
66,0.13429918885231018
67,0.13457563519477844
68,0.13497811555862427
69,0.13414353132247925
70,0.13331124186515808
71,0.13273048400878906
72,0.13654837012290955
73,0.13572075963020325
74,0.13579857349395752
75,0.13621065020561218
76,0.13704216480255127
77,0.13848403096199036
78,0.13962742686271667
79,0.1404615044593811
80,0.14107486605644226
81,0.1412166953086853
82,0.14122512936592102
83,0.14087513089179993
84,0.14019080996513367
85,0.13974851369857788
86,0.13971713185310364
87,0.13915780186653137
88,0.13865923881530762
89,0.1366073191165924
90,0.13144323229789734
91,0.1265929639339447
92,0.12687358260154724
93,0.12881004810333252
94,0.1305389702320099
95,0.13172262907028198
96,0.15003955364227298
97,0.14740294218063357
98,0.13903239369392398
99,0.1453371047973633
100,0.13262176513671878
101,0.1292793154716492
102,0.1267456114292145
103,0.1334747672080994
104,0.13390558958053592
105,0.13420760631561282
106,0.13561651110649112
107,0.16220578551292422
108,0.17660778760910037
109,0.1744738817214966
110,0.17009884119033816
111,0.16665822267532351
112,0.16661873459815982
113,0.17620354890823367
114,0.18898218870162967
115,0.19772791862487796
116,0.1998981833457947
117,0.20290169119834903
118,0.19936877489089969
119,0.19811812043190005
120,0.16209304332733157
121,0.14634793996810916
122,0.15078213810920718
123,0.14835554361343387
124,0.14825937151908877
125,0.1401462554931641
126,0.13623678684234622
127,0.13526809215545657
128,0.13526034355163577
129,0.14047279953956607
130,0.14297920465469363
131,0.1459939777851105
132,0.14748528599739077
133,0.15443444252014163
134,0.15542882680892947
135,0.1567603945732117
136,0.15645781159400943
137,0.16533163189888003
138,0.17140072584152224
139,0.1762880086898804
140,0.2090505361557007
141,0.20813900232315066
142,0.19638711214065555
143,0.19186565279960635
144,0.00020831823349010126
145,0.000212550163269154
146,0.0002163052558900036
147,0.00021964311599742548
148,0.000174403190612904
149,0.00018250942230235712
150,0.0001888871192933239
151,0.00019484758377086298
152,0.0002009868621827282
153,0.00020527839660655633
