,0
0,0.11883484656734956
1,0.019984082694737698
2,0.03859340019320412
3,0.07834216296362881
4,0.3589948627263448
5,0.023314680158913453
6,0.023724582077550273
7,0.025959890046098725
8,0.41206481825645574
9,0.04636065790734069
10,0.008522965137601014
11,0.017220714215828714
12,0.46551466862552093
13,0.09153403667363497
14,0.07841206788265544
15,0.04722593220454907
16,0.17747908514297006
17,0.07669144495900418
18,0.09382033350055029
19,0.07169343832639136
20,0.09870974512012025
21,0.006159559184317265
22,0.04819420710276281
23,0.0772148523305359
24,0.21250223552962438
25,0.03518898929196594
26,0.01562570724458992
27,0.024926475469140324
28,0.2912200165086694
29,0.06808141531929489
30,0.024599248473681445
31,0.009973013243991738
32,0.7336193687314029
33,0.2420686880272351
34,0.7291666581238837
35,0.2660989158835174
36,0.2561536045088127
37,0.6611372157164668
38,0.6856139339121986
39,0.31665363765536514
40,0.36876784096215065
41,0.6213127140767076
42,0.5803935630035412
43,0.5013573480000724
44,0.7160642319581246
45,0.16931496206909621
46,0.19847534086211954
47,0.2611526342033327
48,1.0173639486172388
49,0.2310254770808074
50,0.1906316488623907
51,0.24589524265704152
52,1.1067108523917428
53,0.28282464713688166
54,0.2584072418722468
55,0.22090556131106895
56,1.0583830907207412
57,0.2854655352161625
58,0.282004206668323
59,0.2570279514790323
60,3.214449269053443
61,0.2604109287340349
62,0.27729393421016657
63,0.2985442958552991
64,0.6082293432313297
65,0.25497205320549143
66,0.2354409609062722
67,0.023887086169416812
68,0.6480999809569031
69,0.3227666060299367
70,0.2184670942053103
71,0.07710139235661895
72,0.2313885325899128
73,0.2740035396356586
74,0.33395262287509764
75,0.143049739926957
76,0.22385134029281542
77,0.014647342487800285
78,0.477286720121584
79,0.3044341898286416
80,0.2946785137106192
81,0.13817860429690043
82,0.14086248606566254
83,0.41697081067132696
84,0.3866355961142887
85,0.13418687383124606
86,0.424176268667769
87,0.24072430112382032
88,0.6102531985964796
89,0.21897734365283644
90,0.1018611282089261
91,0.08414521879951656
92,0.7708170897506268
93,0.2105940510428179
94,0.19732641867073172
95,0.09780651894843256
96,0.0001542092387213751
97,3.9129420171876436e-05
98,0.00013011515533385392
99,0.0004573855041694224
100,0.0018550017669807198
101,0.0003274800839563049
102,0.00017066058595740396
103,0.00014008098113129158
104,0.0005020168463842961
105,5.2415543210272376e-05
106,5.517145036145143e-05
107,7.17504387346972e-05
108,0.00011440463513951058
109,0.00012474319724638445
110,0.0001510514720322722
111,5.406106638765e-05
112,7.671418254779777e-05
113,9.51818771063414e-06
114,2.206894725859513e-05
115,8.94208478867757e-05
116,8.549213192996753e-05
117,1.1431589476525102e-05
118,2.6229202044172096e-05
119,1.7701103062255367e-05
120,6.734753397209601e-05
121,8.415200306949931e-06
122,0.00011853068084583618
123,7.399534874828189e-05
124,8.603678122441571e-05
125,0.00010770488243025027
126,3.879801275259148e-05
127,1.7455463034678506e-05
128,0.011320420909114861
129,0.02145404350403129
130,0.12173761376333887
131,0.09555650033943092
132,0.29123373016870746
133,0.0191363326772279
134,0.008431159134981147
135,0.005753537598043331
136,0.3205132323587614
137,0.03612380356469559
138,0.013431118857317398
139,0.01623447807873508
140,0.3322620854903181
141,0.08689059795796383
142,0.07264302038095682
143,0.03926321598494265
144,0.0683225710411056
145,0.07391607271552492
146,0.08765793703583748
147,0.056171431004207434
148,0.22147453761019503
149,0.015438778332280703
150,0.03614749407642463
151,0.07353470070597437
152,0.15265166572604752
153,0.021100579953627574
154,0.01784708576386566
155,0.009446582747023338
156,0.22448768383997025
157,0.06415411664466782
158,0.01333999098491893
159,0.0176088442343609
160,0.7051233066721531
161,0.26935091832731284
162,0.2956354213346594
163,0.18284323185594373
164,0.5983945396461431
165,0.2648037431480997
166,1.137828770192605
167,0.3695872072818445
168,0.320483234951078
169,0.5035659865908719
170,0.6695430832973075
171,0.3880203351405432
172,0.29853023192475187
173,0.32105700647248414
174,0.6043137082587923
175,0.37474571272022866
176,1.1730574489506618
177,0.259532397706517
178,0.2217237008319807
179,0.2705558512722424
180,1.2146124656902069
181,0.3023139752819166
182,0.27710246534584304
183,0.24881404035592933
184,1.0799437738589577
185,0.3083822264199829
186,0.3053613637132377
187,0.2788749617353782
188,1.2702439022533254
189,0.2910358436295695
190,0.29569260091160815
191,0.296230034769662
192,1.870282773353954
193,0.21775315198125433
194,0.1773763258688859
195,0.03668353029538607
196,0.6383606176075434
197,0.21607155608738146
198,0.16737796874413258
199,0.018110037455271042
200,0.22657773231538808
201,0.27348014383292313
202,0.2144959138693563
203,0.10979296900642381
204,0.22114792309284914
205,0.015616969878561291
206,0.11522230807173989
207,0.16030134673163912
208,0.5085682581036509
209,0.06541779753455773
210,0.24078798410832888
211,0.4385066492925878
212,0.37921882032048926
213,0.03538444639420097
214,0.3360636590606145
215,0.2308109128788812
216,0.21061339785854846
217,0.2555894720299613
218,0.3415754639001707
219,0.010812647858197168
220,0.902558943631948
221,0.17809037262593916
222,0.16019847156010492
223,0.04724604873570859
224,0.0008865814155390011
225,0.00021707394866567927
226,0.00017746493248893352
227,0.00033980481012252606
228,0.001355728374639771
229,0.00018871291110811965
230,3.2059162800217384e-05
231,5.8238654790114884e-05
232,0.0006886496198346112
233,0.00011206232503740651
234,8.616976509048903e-05
235,9.37955130105927e-05
236,0.0014540765010137317
237,2.6253328307515164e-05
238,2.7609482266743866e-05
239,0.0001051379575335855
240,0.00046255149106462246
241,0.00017601076370262855
242,0.00017993951683702747
243,9.615591089038999e-05
244,0.00046268238056508765
245,0.0002254151769422208
246,0.00020478867896992373
247,0.0001955105242460221
248,0.0004715648289950849
249,0.00018977970863949596
250,0.00024097360011289434
251,0.0001779953811428588
252,0.00038125232109489996
253,9.823736613028455e-05
254,0.0005874320213146814
255,0.0003184004726087104
256,0.018294752462680267
257,0.01043966386814763
258,0.08597585871883398
259,0.08948659299147103
260,0.08503418812829415
261,0.018701341319602518
262,0.11337596923121049
263,0.0347696155308084
264,0.2960357733286033
265,0.02721153698826861
266,0.004096854983099389
267,0.0327242623646783
268,0.28304425614061535
269,0.07725015811449554
270,0.06164447374897692
271,0.03013992338428665
272,0.031567023708838245
273,0.06901385330575249
274,0.08052094591115129
275,0.04581942790478056
276,0.07183431335695983
277,0.0013182691073584465
278,0.026628191448201954
279,0.05665537789521662
280,0.4782906283744507
281,0.014723993976493365
282,0.0069853845716022645
283,0.014564324007756068
284,0.19901576970770865
285,0.04369129055666
286,0.008502937104398303
287,0.0018501822317726594
288,0.7921343193791873
289,0.28525142109787877
290,0.23901096701692764
291,0.2044841096498744
292,0.7091917711329375
293,0.2885010361176886
294,0.3124154469144282
295,0.22267923415756288
296,0.7201517101326074
297,0.26884073301790745
298,1.0208512224010282
299,0.4531134364358965
300,0.3428312073763234
301,0.31533563283935534
302,0.8678060192032517
303,0.4073641696706523
304,0.40226479084650973
305,0.3677716708899329
306,1.6025048512236135
307,0.37525631329244535
308,1.3663593637036913
309,0.29615149299134913
310,0.27718943235173726
311,0.25415145039622744
312,1.1425250572397692
313,0.30461768077302526
314,0.2979352467810936
315,0.27234431306925316
316,1.2278284859069704
317,0.29047614822980633
318,0.29543948759997934
319,0.29317122089104736
320,0.906558398614829
321,0.22110669657545678
322,0.17630547814614908
323,0.0344967800304628
324,2.3251554919708277
325,0.2153365345983258
326,0.1499395387904564
327,0.020269387640341762
328,0.23614712719219222
329,0.23593326774168266
330,0.23615345002910568
331,0.09807409455926681
